PLATE,MJD,FIBERID,SiIV_FWHM,CIV_FWHM,HeII_FWHM,CIII_FWHM,MgII_FWHM,SiIV_EW,CIV_EW,HeII_EW,CIII_EW,MgII_EW,SiIV_Flux,CIV_Flux,HeII_Flux,CIII_Flux,MgII_Flux,SiIV_FWHM_ERR,CIV_FWHM_ERR,HeII_FWHM_ERR,CIII_FWHM_ERR,MgII_FWHM_ERR,SiIV_EW_ERR,CIV_EW_ERR,HeII_EW_ERR,CIII_EW_ERR,MgII_EW_ERR,SiIV_Flux_ERR,CIV_Flux_ERR,HeII_Flux_ERR,CIII_Flux_ERR,MgII_Flux_ERR
6722,56431,606,2818.99444226331,831.2108592918896,0.0,8692.838899858978,4267.315854447331,6.074115599966182,4.111489384815801,0.0,27.204250111153765,29.71470283724024,15.252415953487247,25.77158232405395,0.0,423.4731832478774,982.2831616887288,982.6428084615007,646.2213939810141,-1.0,1857.2503975675177,304.65812073633174,1.4456931659812633,1.0481066325340669,-1.0,0.8858938474433078,1.0287172420431805,4.081128726105181,6.667739302935424,-1.0,13.638446951458915,34.374923765862604
4187,55693,438,3464.976312496989,1284.7352367053873,1953.7907464875168,6489.231974737517,2741.772435547592,6.362055514029074,44.833786643362615,2.333411239151417,22.29672246920773,29.60288133399773,201.27575478659224,1456.4252817633155,75.18238243826542,779.5611172997561,1168.8453413787363,394.8488501564516,369.5728668340441,753.6355004123202,276.0922601161046,69.74643485936576,0.3869532079533417,1.3783660056746427,0.2921151194372606,0.2878067085195877,0.4704937009484276,12.392558352368397,39.79706839278538,9.418211831526442,10.22699513375494,18.90879585277844
9594,58135,934,1993.198325187257,2032.0241274403177,670.8122590596341,4816.251240192863,3438.508222719501,4.585877873015042,34.67269951949723,7.030186017527869,36.54378630415873,33.48367591855977,11.992937501726493,117.32340023875932,28.544090125654236,197.8835615598255,283.78742953914184,977.9249689905536,1212.4894050744326,3469.265238268416,542.897620777047,784.5423098653812,1.077804670064478,1.735802726281836,1.4225624343692287,1.2108146727860287,1.401800043952651,3.1399363244358387,5.907269584601188,5.751810230220377,6.267807238091393,12.0519901834395
8414,57846,555,5172.699249463102,5067.841877538172,5173.5685821863735,8278.555028942512,5567.047987198807,14.46097401028523,29.39950844084734,4.937567967506496,27.70599741991446,19.822626850136817,83.33981745097944,218.13764817316343,44.59521802360958,375.01153567408375,600.068271903287,320.1531898258181,212.3190524098836,5183.050939257743,563.810869501769,128.7067717193013,0.967425012384238,1.106394660033903,0.8468250329302875,0.661324361754966,0.3181321899052562,5.588023642414839,8.682481525038042,7.777566146403416,8.427787471463517,9.90039569517552
2018,53800,153,15520.12605598745,1644.5588042942622,3313.996255763176,12902.8036168259,2186.992068229473,16.38774132060215,71.5571525016634,11.329369482317189,28.076324979547184,39.216746395291096,86.34092323021692,414.8590785465433,70.03223541112405,222.01079557812352,499.46386113959016,7347.039070794453,1888.0826823684436,1282.940173401939,3959.592210377426,2390.5061642274404,8.258601136198381,5.144553648890643,2.451167088282689,3.2029161524833256,2.0514257444988004,44.25030241261141,32.92200068123441,15.093906448841796,25.462625095996344,26.1679133613942
6177,56268,879,1415.8262042533056,913.1743668500538,2209.8319815569976,10677.432131152029,1107.9813832171917,17.433957767399697,30.826359959185535,6.8930725335834815,33.0363703935498,25.534499741840136,43.69665643694816,99.20162641688374,24.44749036251885,157.06921423262912,181.0004696081415,0.1973099142509227,41.17220341324651,722.102128424073,248.09696099328085,82.404456763518,0.7914773438488716,3.384242718395381,1.1564992297026575,1.6244712963064083,1.0385443091164994,1.992759237913276,11.124860931864797,4.2160575504335736,7.764598686117353,7.877552474827397
6284,56310,998,5692.717571929812,4863.690077215556,2663.57302507762,6364.192566863168,3105.1247719737808,24.308868877126297,68.93386785761088,5.554604561733122,68.93420245806902,66.10436620482403,215.9493584314104,676.4532357548155,56.45256653889172,812.5333193961359,1055.5447825527344,266.6358200900654,402.5491258305283,496.79798352949774,166.76910087319266,168.4345913559955,1.1744778019922375,1.3488898540862095,0.4700566833766415,1.218624480815997,5.211929727540259,11.304661714844627,14.662648969078418,4.65163935495319,15.0732920344023,88.8319763683927
7859,57282,179,8605.32719560978,5274.674467375923,691.4440845985005,12208.754504806086,3762.7933613024834,39.45371550414873,18.6921008894748,1.500626117842223,31.696968191631477,22.457721051902567,128.4807292893787,96.40753135932869,10.460260283834485,342.4234337796583,344.72112311018896,436.15626060765953,433.82963196906667,1751.452369593616,549.6056290410897,376.6338753130645,2.177448784969286,1.4498920319972974,1.4676945758376303,0.7679647717415783,1.1872424371067467,7.09450323872364,7.91303788670146,10.300434315131538,7.680626712451215,19.042803235393365
7682,57415,364,2241.643211418384,2373.1625524313545,419.5011043117144,6323.897679369536,4531.051023250291,3.971877623629046,29.38676303742912,3.254138670323542,32.17128181148158,41.9049073174948,23.22394998190716,188.15803411419552,21.160860180230177,214.3640165028806,273.8607494549177,1195.129445354018,629.5498875146263,573.3897897641245,1400.512766755523,1474.1213752330304,1.3660786447488449,1.9486080969690815,1.500120165327537,5.363981925387549,2.001513419124141,8.698254973227998,12.746553642863404,10.037585240401354,36.355519578667696,13.264707158543589
8762,57693,241,0.0,2594.5010603897263,4725.824661398576,7960.806058408772,3793.090764008687,0.0,17.19595355662447,4.459993491518974,23.959196274338915,33.464453200046734,0.0,58.55500660814276,15.813240113481111,94.8476409175684,179.04959965760452,-1.0,1112.4722833220444,2179.7584537442235,1590.2499445694552,933.7298957181696,-1.0,1.655907496146753,1.169568961522975,1.674130984354539,1.757179801505055,-1.0,5.753610297481743,4.15792579430388,6.718181285127848,9.50395136858006
11069,58456,341,5551.6572838710645,3680.881832942021,14024.474636310328,5230.121990332962,3117.517566055972,7.868999027838074,36.600117420209386,10.267482409455006,24.522362414986983,22.176464884733285,50.354428807066135,248.36582436896143,72.22372670622966,188.0865681432152,174.62465451682343,755.5278277941061,1551.7846459239122,6678.626649546346,322.3063566990804,526.7910390628044,1.035129121459173,4.865621890548354,4.144032576850682,1.1036002664391162,1.5221839614666663,6.60313974213571,33.997004924265894,29.11750037184499,8.323308929012171,11.98032141843565
4666,55832,422,3521.867246259511,2046.5119261546515,1729.7666262817804,4305.456055336146,3207.1690663139416,21.31098079330691,45.00205155429413,15.519966372623204,33.43484804129544,55.67119856274952,62.55538165349204,165.5446840731311,62.337557823601614,164.65420421275215,345.6096870801087,172.52378189469275,85.75424669890003,476.8066616831469,2402.004540721352,1025.3366687511325,1.3900964059598486,2.815588556160052,3.5642332883499988,3.1991170545295056,11.160374578350504,4.082302439064623,10.536011939921693,14.052082636262252,16.14001921560822,71.05682852109845
5116,55857,732,4771.178175722763,8999.534491887764,603.0240090954737,2556.7774702212137,3849.898865692099,8.00289046148074,49.16013851331353,11.592636117729333,27.52346177430393,26.30212311662925,48.2465953700426,279.02609107828897,65.43413257721917,153.0706040079355,173.22829893923205,496.1586906824996,1586.170395347851,6364.11879101808,1074.5636758250523,399.0008751707476,0.9943465172405296,5.124519424165776,5.52722093060792,1.694759462415773,1.1135063254197348,6.013536089733925,29.02794524785696,31.700156546213616,9.500114816735405,7.438948510142453
3665,55247,520,3007.273619522963,1021.352924190164,425.8442628491581,11706.296650598151,541.9924914604878,7.194624007160081,41.02393066143805,7.547200914752079,17.785040863168028,28.436890436122503,20.299972472735572,143.84113565029946,28.141717902581014,83.87884345614773,209.3343733228196,781.4735794769338,294.04810843088865,3015.363060534534,2965.0858817613416,2073.523692951248,2.021690771320574,8.90945077586745,4.55828321330548,1.206980412883203,4.534803744006759,5.758932493887357,31.49775627986198,17.11522231637225,5.664642144267901,33.563588575558114
3670,55480,270,3952.442226722184,2163.367728013257,7511.893592794241,10470.43420594785,1784.0643222635483,5.190211165875793,28.178486936704893,2.097405319659463,18.78240921751685,14.330224492007556,27.282995681435665,154.29001395999174,11.731361103455942,109.68688299598676,102.9072970741868,1593.4116851694355,488.7937527490801,3280.3392779514083,2674.4053927859864,1196.710879655608,1.2843047197293096,1.63543140015973,3.345123848320396,0.780327105604071,1.4496166714081298,6.814533646523291,9.302641068074578,18.72046741695168,4.603182276614263,10.769848839174522
3695,55212,50,9204.27243720967,8598.28505830382,2675.637350240312,3253.2413549261146,6943.061232729558,312.9120575064215,15.667618572866118,1.6495967279106316,6.777304672649295,28.709620233303315,97.12754522472036,54.32056928186552,8.807057103116177,82.12606052706813,719.4177324473264,725.9577036985966,1923.136677319589,1143.834466548171,3015.358626441608,647.2459778924203,15.82671891693559,1.8815689969931693,0.559256002847828,1.1155701002944438,0.8957109616646104,6.943917144628927,6.500040288686179,2.995145359803226,12.528098869917592,23.42611051936745
3829,55300,702,3808.066293008631,3168.523682715341,2412.7129121477083,6086.958162069536,1829.340844397092,34.21776123867874,35.027159126640456,1.9684317911499456,52.7014043012294,41.32965635451356,131.95347815872225,166.54037549852785,10.527441634056038,374.6868330047758,394.1122294555173,101.97902473374484,98.23522609023756,984.345220277027,2606.1054842099143,901.1437981468714,0.9869519782295556,1.3018806917015553,0.8093395547031575,1.2912945865734855,2.7147853663586226,3.75883447989068,6.254562761056064,4.473195301118582,9.132664211285515,25.713969634615324
3847,55588,73,8629.200365530087,8213.795092339049,3510.965953883964,6762.39520436105,4449.241345659836,21.62448184985977,64.77622837714385,6.95007457961262,47.11833100282051,51.18085458107237,113.61718769732548,354.3023987939515,39.1330399436076,306.94703790360705,428.7137648888482,652.5605644256561,1762.0770731018406,573.0105804672289,1786.195542364028,346.3571441766192,1.904493482559765,2.315693792852656,0.7946194714767647,1.4368231888043326,1.8942054990972608,9.867530800853118,13.267218668520885,4.43705604580699,9.184611742828054,16.283088114919536
3863,55280,72,2081.072541811304,3511.9469394475605,11553.872862766608,10673.445728976823,8081.0406670254515,4.200204493890443,26.131767313646076,4.952966035114931,32.97972436015345,58.761987816821176,14.277712803332314,106.80984799858888,21.571437793051373,160.8919494104116,323.1672190546475,576.7424838941131,283.3080273302437,5910.854533937525,1996.5446510758152,542.1104744660643,1.040816646011364,1.030888478574914,1.818759499425972,3.290344690560815,6.811271669218272,3.847623496326517,4.393310817271548,7.83797763220989,16.06470003242771,37.70897255017377
3948,55331,552,8428.983290155054,2295.6594339885937,1818.2265430650968,6100.869385990176,5052.159570717508,11.446495523434566,17.90199655034305,2.43935441300877,19.905577195545703,34.58700254474947,34.88955045236597,91.19462173544316,16.437968471751145,240.81151325634696,757.8342267723885,2780.572296246448,546.5153221287765,529.9842190155712,2697.04998558048,107.36391472579498,3.0048068006996966,1.3982247521034346,0.5984045240812567,0.8056944439222313,1.9920752835658495,10.077101904228332,7.97195471116612,4.128088748009914,9.557805821050051,45.88360001301629
1366,53063,63,4854.684175888014,1884.922159344014,14068.29130842734,5076.817709983833,1263.5788165773,30.3123614558331,29.59001930258176,10.941050000529874,22.66155765115321,10.54060459681608,122.75066058896854,194.9914069647583,96.06412402440202,328.18754521919936,213.87329539368903,777.5239954092915,261.87291254439845,6726.170092711663,1026.3456354275136,204.12015252140696,2.8377962574165707,3.3639363787168346,2.169730302137495,1.3448354669355531,2.0669269688238208,12.862421409264364,22.72063128225089,19.71402535836355,19.80421754840782,42.83456472341247
1401,53144,339,6269.940827959024,1307.9268696028207,1233.7658288396783,4127.645820393132,0.0,12.2340042674255,29.94173394424384,4.777413224247499,30.209556635043803,0.0,143.61944457683458,473.9383926805568,84.07185042422778,723.0515306443267,0.0,785.2655710554905,577.5715773857969,598.9562055825668,301.5475506266903,-1.0,1.6282790620383567,1.3796423985325903,0.8836194603592589,0.7338370477451512,-1.0,19.032089035566635,22.74826997256247,15.615558282493147,17.143103906857846,-1.0
7318,56990,134,5284.881787460267,4163.216952935017,14035.650840421496,7196.061893774326,3788.805700281921,20.02277075879481,43.23225783848135,12.145519580578725,30.106727822033427,23.82457332086633,66.6716409722439,208.8960652273329,70.8826311986457,230.71413162829427,211.91844671016287,255.95247864129533,284.6688640312159,6416.238742758585,751.3130219700743,597.1671068232797,1.8314895432822704,3.5477341752652087,4.842075520766436,0.9580456005839028,1.742940968869327,6.4872223445237935,18.428056453584247,27.906440534771484,7.6114071681628275,15.89216716781948
7326,56710,704,5593.698643495617,2696.5569971255227,1521.6854256467143,5775.428533982791,5102.693348781459,20.05195294094883,23.923584048311263,10.766888776190832,43.546930188502046,28.007090028975053,47.495045328459625,66.30028168626822,34.728378533321084,182.9770313480011,205.08682760817368,1915.4816672384377,383.9950540647051,3454.636795113564,663.5002773108477,835.1442492907204,3.832556407535544,2.3118002194164013,3.5607970264201385,2.308190263575174,1.4589580855120747,9.745924330005447,6.484589960810403,11.779821767530716,9.527464604302908,11.042391751506784
7822,57041,692,0.0,3431.3179222673957,14007.93876329367,6180.222040998528,5554.837573035967,0.0,13.1918805716002,13.047829908517569,53.88163916320633,25.466618058577275,0.0,39.94709985731373,41.790685215580325,208.85277290123616,159.7057078529778,-1.0,842.6062959209759,6064.577883024554,697.6798491137633,2526.17525067049,-1.0,5.695867844570692,8.157462141437652,9.412962123682496,2.092610485110182,-1.0,17.554085089000207,26.114324443896717,36.77502901477257,13.12778408443495
5318,55983,214,4362.758229740024,9656.279992983638,6480.809398468373,6726.312016188559,2682.3451731565115,3.280831213281319,15.16873948284858,9.527398365898614,23.57620276923958,14.962169016397212,13.115511687411129,73.09041253243885,52.17349742625168,169.27829478438923,171.35327735556123,1882.884886823243,4202.014449690269,4272.654046992666,1073.2544031294435,468.76184892483934,0.9706054282854524,1.867029425747913,1.955119335549512,1.407857118337864,0.6650032247465845,4.223259354144256,9.401421216343486,10.613826921615146,10.06553550473113,7.603461294282184
5720,56602,276,7818.6807838809,1966.9928901413357,13760.601230726134,4687.246836703414,2061.429496216012,38.87942768781387,44.68780305358811,16.81340125385585,32.93614276961716,20.66728604932584,1620.5307521523082,2233.3224821876997,911.990018585104,2105.205297999649,1645.456498447922,132.72761973310207,47.40571609018559,463.2030486294143,126.42733481617417,67.5879982486241,0.9543845907163764,5.657035452495162,4.27724047159246,0.3048062054509124,0.4859059719200385,39.78923151259153,283.8461542693126,233.3994625425157,19.753338533689657,39.04373212641087
7316,56710,509,2927.1033932380706,1786.2619090704716,14007.93876329367,6820.154696221466,3414.3843683974915,14.811861966026663,15.452503535335994,17.633855895593783,38.0533094305585,21.96386935698048,76.7290144110052,93.93708904345372,120.51612932346748,336.2420493505998,356.7577093468691,453.9125110916336,441.2056540042845,5298.061891025581,376.0822904755241,604.5268485885776,1.4173836785005065,2.8096794687637754,5.334792711158095,1.3133375487533456,1.741484149648327,7.562656008801817,17.560028687958727,36.66840174372685,11.056919398379565,28.70477486770372
4203,55447,528,7062.477539044483,2199.512099192899,1789.7128571340554,8728.450981228749,4087.2898290420303,16.948713444279264,32.75561280970948,6.549833090559133,38.53485727508377,34.953401711141325,82.23605830092033,201.34555067894303,44.93778280334996,337.062096413381,440.9996580728636,1118.4171746746224,1358.9891048659454,830.3616524535164,783.0851518232616,593.1624121664977,2.1151435233006195,2.102511781161663,1.2010826703220254,2.8766031767604794,0.9649058704583986,10.75626917907742,13.7121658737789,8.142268641865382,24.68085170404328,12.954609943816337
9240,57687,216,9710.92148251614,24990.253843760907,2729.305874119866,11252.91596593846,3964.683325980574,14.961150057058022,21.86819384018809,2.600230426057157,22.499731040366896,18.84632058653536,62.57415695153144,106.28274024593652,12.63486703315234,127.81523473784858,114.56171951459874,916.1322649602324,12356.802812297692,1174.7128837867203,2265.637391382681,707.0565267335937,1.496375654004341,2.9714523282535747,0.9188565256737408,2.050535406854697,1.885191587898932,6.291379638662207,14.901407428082372,4.491851807581654,11.591967361008315,12.32657515628025
6300,56449,940,8820.475307578345,9234.1250651932,3053.8465055394463,4921.980498172141,5715.615412701791,9.144625334264092,27.00989566776457,6.778750048075014,31.047674102533065,26.060951490296056,66.27616988683495,209.49114592474945,53.90536563338828,261.66927205217326,236.15199161601788,980.4955590990368,1110.7229965266188,525.5432233162612,622.9484309421587,519.4732084154548,1.0357895370207837,1.537168253444943,0.8172888701049379,1.740375838689774,2.4600450401532505,7.501269049301705,11.91427552676656,6.914661845211068,14.800925462373527,21.69108390353952
4626,55647,736,0.0,2515.235396110478,1754.19385504991,10823.136749055551,2591.5156029345285,0.0,10.807932458650312,4.872377360125038,22.420262055285896,11.42230688454034,0.0,64.50983092790337,30.19776514082652,156.7645571079355,91.74700918124891,-1.0,1109.178399723652,5937.696952141535,2092.047390193049,486.3099858623576,-1.0,1.4373608693452553,1.5493887676365738,1.1798671212937035,1.3243626413832024,-1.0,8.665377914083258,10.127812075081426,8.275713096093341,10.63998887835995
5326,56002,700,6294.53678502527,3517.869316980883,1407.797160218515,8071.3830149187315,4785.3825706160505,59.62126892136007,16.14787814856502,1.9188693136725932,27.8597327672031,30.90700913322167,57.16182749707357,31.827366594961408,4.944261329734733,117.45145373960018,235.43579277108117,667.7826802192694,985.234732756982,882.3104135431272,2523.6180387139343,742.4910883749753,7.251181195495288,3.629808589761228,1.1163262096765894,1.1632029432426592,1.3974493499642016,6.949660621140303,7.04225704383067,2.777204728651802,4.934274472735083,11.14284572688274
5359,55953,716,6410.250680785047,1104.4243522779218,7090.376423924689,9697.883476104624,6694.351435031989,10.72884261691488,34.85983960359499,9.988736372572928,34.89518785309934,28.96784887370134,135.3078143084462,428.8300480752696,120.6254743724663,418.8683266247246,453.2248217841275,328.30281034101336,4927.87629451917,3269.641590080292,666.1909463626735,330.4335026772869,0.7654147180590529,3.572976675007144,2.140062910636597,1.4959695239079238,2.752130952425242,9.6627859495106,44.00430936421657,25.86870626185671,18.1465006491957,44.32048052993542
5373,56010,531,8456.759222493733,0.0,426.263434707002,12642.43750456607,11532.545198760974,12.157701114372896,0.0,0.2514189367942278,14.079200129061936,51.37556736275398,42.59307745677975,0.0,1.452562391030462,104.33814057806065,695.714693516417,3040.859451771989,-1.0,8.815580545014342,1059.3377542759908,2366.8439296189445,3.4561690648768995,-1.0,0.2335226111168205,1.3086351503238776,3.281488814096914,12.000938707642698,-1.0,1.3526309661538305,9.67398957963526,44.576842861328885
5874,56039,216,1570.6585385667163,1704.6642143039514,2093.503299924944,3112.860542908626,2013.8640412557036,7.519618990845896,27.76919941902653,12.11100107792134,28.478989170163675,24.265361359216712,32.66166355235423,137.59982011266908,66.0557960260568,191.54997161612437,251.8774385370811,228.18458563047025,257.8435655407493,1866.547059329628,421.87235060474,150.12613468390612,1.1581914220077087,4.529244621040252,4.370520071372824,1.190446001547114,1.2373759282583965,5.0323258789872085,22.623426010256267,23.95982068990277,8.132242535300065,13.071169276225165
6430,56299,394,9016.807530863744,6737.532787366656,1198.9550396426114,1984.967787608137,2147.7876467135898,12.601992722453744,18.068671699371293,5.557478086438562,16.625998782325755,13.9252560044246,105.78865556077928,153.08520183195134,47.2917077873872,147.30801112277777,170.70441918213706,530.0214754076333,1386.620138973305,146.9222667814817,112.7825333371809,667.8205876567256,0.8395538888429703,1.7920329244935846,0.5433141578271181,0.8824567540059531,1.232373678948412,7.159063940667494,15.595916949002486,4.693425450622275,7.701851257308846,15.37617588130091
6455,56370,960,2649.142579189821,2754.0610395322583,4852.886646896676,5017.239683461554,2620.876638004761,14.267361316228309,36.30208556719715,4.9969464419235,50.42293766006995,27.84252919572593,35.98625932691721,107.69063708828124,17.16090755341871,234.1927371266445,205.43249509350116,537.550551144998,201.1521239977053,2364.3766058286924,437.12856920665945,360.0086377525813,1.7188022784653,2.1175165515220904,1.3524624787046802,1.3953802598795804,4.049541755102684,4.200449410840005,6.3350926343864415,4.680913289027012,6.5545713875173846,31.274836329987323
6466,56310,750,6835.518433111272,8465.160355302198,1408.396434313054,11542.51274307336,3366.221530981387,315.9489156361759,77.8735248995377,4.924044654401198,25.90818666075261,27.44719372654405,113.0488244971999,80.38847326412585,12.63713254086431,207.24215278336067,598.2552411867686,274.10590905898744,1430.5745338254842,499.15245041738143,1134.0603195966078,182.12801872776413,72.66903530681682,9.44477962877192,1.9257662998947012,1.0977548209660275,0.5248984091293689,5.217676772666955,7.280172696337246,4.979969252649974,8.52477784756627,11.58900040070472
6695,56628,862,0.0,0.0,0.0,12996.252438521207,3423.304900683408,0.0,0.0,0.0,17.711229987970572,28.936174516815967,0.0,0.0,0.0,124.42128395596367,252.18124193114525,-1.0,-1.0,-1.0,495.60852188003446,832.6204037885816,-1.0,-1.0,-1.0,1.4494583709922662,5.19153636474242,-1.0,-1.0,-1.0,10.34817003905154,45.05708927976386
4201,55443,364,5787.254001078516,4015.647568848823,3182.935274667246,5482.36062825448,2854.940146334808,22.44011565934925,73.76755709668343,8.808404520659895,27.272177322095096,26.12269056693741,124.08787638991154,521.2364433002815,71.22245228694848,290.24136543296856,399.7100651576158,682.5333093920572,602.2272210917961,648.158684429395,316.4180487432436,143.3719713241744,2.2251453447127787,2.58106914011016,0.6311543689588195,0.8316646767860938,0.7306857982153101,12.446814737675922,18.275309859486555,5.091053002161722,8.885473445248692,11.34042562988668
5392,56010,4,5246.429273371398,4643.814144460876,7649.772420605965,5862.3460395149095,4052.84369650924,39.28270014522658,49.98698904761629,1.0211441618813484,64.0730927560216,44.219766434479,162.091426746597,245.73328192846515,5.741319628277966,439.1668406097717,407.2780620121012,136.5120558022727,125.6927162486768,3228.900312973245,261.4533777205452,125.44888565926362,1.1867510549162326,1.1498297599672291,0.6230613485448049,1.1963816719356366,1.7267376369930396,4.932324931751097,5.584109749361517,3.431265994396653,8.129280061370793,15.738690337958644
5431,56011,396,7867.508444050927,7665.926218560986,13148.06813984817,11783.357521098987,3098.7204610990143,29.42553294177826,51.93032078596386,17.500362570262467,39.43529484689547,69.89594535022643,71.50971407487498,185.4243235087876,74.21707637901602,221.07289577339827,307.0430043526587,544.2544587910556,1309.652180631665,1788.0539264934969,732.6291070820962,321.1372118926781,2.874615196404781,11.198014190664534,10.120815299466262,1.7030961417146884,10.360404861829643,7.053262721611318,45.31259417510971,42.46701608927211,9.450925369262537,48.19364233412928
5866,56035,758,5802.604194803638,5224.370122147616,1172.610778829508,4888.797445657211,7145.439813842387,8.082473310220829,25.61272580828073,8.746225806745414,19.673978068085887,27.770022696405466,28.03518311597585,104.53355763290368,39.81207202114753,106.50654939100266,203.83879151747905,1010.5020099573304,660.6713720466355,1436.7484376899197,1406.8079019004326,653.2315508494007,1.647801997668758,3.249792997991303,0.9513556025083862,1.325281989579393,1.5017857682593778,5.66626487067545,14.32139179842254,4.2632937682216525,7.464074571243422,10.944039522465388
9143,57665,127,1660.109217447036,975.411869542898,404.4185670479833,3488.182652858188,3782.646810216435,3.714205742034534,19.02963290542366,4.042738258626864,35.027373743900604,27.525103727922627,13.446779896347612,71.65944470280715,15.430940221724594,146.45437246516352,143.0068315342287,1918.2863747406625,156.9395502223951,1470.196835865008,580.8568702108439,516.1871836199889,1.3939712062877696,2.571103363216186,2.122989301211603,3.800169854801725,1.644966214645704,5.077223277766898,10.004008572904322,8.389813006194505,15.987894644877606,8.938639191081492
5460,56000,62,4685.875750074826,1926.3351575642323,2314.454819307477,5246.356083060901,3063.783933564952,9.397692137418764,38.64631542357991,5.354475393939443,30.4400944002845,25.65571124639912,43.269082090147066,205.07043433507457,29.690538307018187,205.0179221312914,248.45770103210256,973.67158971826,199.29457354798285,585.3621048397941,598.7234900934295,307.3798266552721,1.5687847803198085,2.1564933731189626,1.120491621677672,1.11222419842432,2.0235408667921977,7.333715549451359,11.73905052891176,6.162026709833031,7.486514821716312,20.20892361172241
6017,56075,362,0.0,1408.3444299415717,3756.214871489826,6586.620334003346,8210.806760790103,0.0,5.495992605775369,2.919551823176649,25.342988257833778,20.39809232381587,0.0,31.818195367734923,17.601617037377043,164.34003995418647,130.0783837571484,-1.0,324.0705814902475,913.7492466676993,2553.791578361239,4309.417782292185,-1.0,2.5825396607340645,0.7707918132999025,1.5253792997820526,2.121047971029024,-1.0,15.21504315419216,4.809988764279429,9.882305028576909,13.21039766843282
6800,56399,406,6162.531119715116,3316.0413614218505,1766.9773102153358,6091.367449129628,2525.8074930692387,47.773124419766646,80.96899601167368,12.366501333606546,48.50184000035938,30.130263024665812,160.8500780970807,323.0543099887891,58.80656211368958,332.0589285243784,284.9345170274526,574.7026328106003,433.73189128342415,810.8853920053718,2688.509343306693,150.27469789723227,2.134490952407962,2.412185770015718,2.4836195985715186,1.0729064115842777,5.8564499959575045,7.787360208873949,10.905578822418164,12.433903210799324,7.541771417924707,63.19188150598205
8406,57513,44,1783.509399609947,762.1467587947797,2695.901815684671,2262.599541355202,1969.8033344638616,10.295428599427655,43.09764526455639,12.831116725041875,37.597381220592446,22.85221367735185,21.76813747725355,136.53236994932843,46.99947650971478,211.99151831153785,258.54518397174,195.3824378347225,20.965966896132727,764.4967179382792,226.77445524945983,164.88962428869672,1.4166073112069624,2.9442143992025898,1.877018211374516,1.62381497148181,1.978948270303164,2.9741434841358867,10.148922574628514,7.029299379622163,8.803876344142225,23.4667644428734
6670,56389,370,2621.34677199506,1192.8959532759916,2012.7794936296657,5699.7080766236495,2795.8944141340025,11.291342345700569,46.38695885058757,9.13840818192149,22.871587784161257,26.47427577203468,35.74247301465637,161.94254140774444,34.6109932264013,114.02528960615166,258.9694973706712,562.5711598011246,79.05400772733992,730.392244236265,973.3055003703472,1683.93714016352,2.311001184866469,2.74218479312674,1.057012602998376,2.2134765753121464,1.4888952169998682,7.289748603536545,9.660291939303091,4.114492816334584,11.068529793861558,14.774052218668755
6493,56338,954,5561.744666726055,801.6436572997409,978.0968691034396,5422.18382300054,1610.6730562265411,5106.349653829121,40.2284920318186,12.377621591073533,18.71893635034715,19.08548013430953,248.4761587334659,235.2550496323205,127.66661098445884,426.23130395116925,967.0860353051564,401.9584654433306,22.02117585059466,2172.078798900088,133.16607704069838,194.0724212167163,2469.260741124191,2.079631407393368,1.729237641238555,0.5533127978267185,0.6492020218480441,13.200288986490278,12.56878590510152,21.66124781795245,12.719290721400512,33.60389611035748
6803,56402,726,6590.079616674943,5918.862072431005,14078.240134504786,10467.630968015284,4953.615965999073,24.465790639003345,28.0852523694345,7.886741321857837,27.117038420679695,34.9328434903008,95.89599530074352,125.47610434107273,38.40122963839308,150.8728044859588,293.34091592585185,539.795546035356,1534.9658936393498,1975.4295489979224,944.9874407112238,592.6877889704924,1.7799819877182903,1.8318442348785489,1.648034132001734,2.051231770512608,3.339360402369273,7.247324059424898,8.775392515938378,8.108124016301893,11.347701352065627,28.74115008822585
4017,55329,604,7185.2911782830815,1228.4089296917005,1356.0907778783828,2315.0336779101776,5702.338934991052,12.631360609100152,22.85203272728489,9.106921589732044,24.21302815245593,41.0765247152715,50.094529220928,91.29800448556094,38.71362057816568,116.19113439987672,265.7915329481136,2280.4858859936658,214.85244841052497,1039.963702822963,227.9592843006781,1326.3651475966326,2.681222069807836,6.475276242250645,3.432925763025705,2.469772327004277,2.3243252146902336,10.859755776763969,27.43611581656959,14.631746139370511,12.305415962195704,14.806915142011803
4858,55686,620,2011.1812280887088,884.421256296626,1794.056875885102,3879.914086337984,3875.603469001386,6.250027539214818,63.103324783263616,21.5159923307763,38.175365963397496,47.77556527948148,19.46430522266729,277.92452130021604,112.71116298425724,297.96605520520075,748.9034256313438,957.535811541996,267.4184447217428,1226.9970863068063,242.3546729038724,953.0018246467362,1.0411793374633485,7.76818272387851,6.769814713963144,1.0537203155976762,2.069042139236821,5.286557692626305,39.93986766298824,34.22375721735451,7.795670430321763,32.75545153054537
6795,56425,810,0.0,0.0,1759.14302220357,9539.948783020516,569.3607850622946,0.0,0.0,1.8237781427586035,14.841389057018928,17.311838070554437,0.0,0.0,7.7241052906552925,113.0001369709806,182.3695137061885,-1.0,-1.0,927.2310349488796,2989.939374388973,1799.4821999500778,-1.0,-1.0,0.8512981689286451,1.556603257634034,9.647852832323387,-1.0,-1.0,3.7554055411812537,11.615612032411825,105.43825300270024
