PLATE,MJD,FIBERID,SDSS Name,RA,DEC,Z,r_mag,Cluster_ID,Group_ID,Anomaly_Type
5425,56003,750,131641.57+153248.6,199.17322071968226,15.54685775353182,2.307,20.415754318237305,2,2,Flat BALs
6759,56416,612,130249.08+530829.9,195.70451278866568,53.141656341975,2.365,20.30196189880371,2,2,Flat BALs
8387,57483,720,130356.86+421925.4,195.98693351890503,42.32374233953687,2.415,20.567049026489258,1,2,Flat BALs
4193,55476,538,212034.69+000448.5,320.14457893550207,0.08016517168695908,2.459,20.72246742248535,2,2,Flat BALs
8533,58017,404,164908.21+410632.2,252.28423115929206,41.108960684061444,1.9493935108184814,20.48670768737793,2,2,Flat BALs
8539,58021,199,165112.23+462038.5,252.80096414417196,46.34405209625716,2.044715166091919,20.664701461791992,2,2,Flat BALs
4026,55325,696,143830.68-014807.4,219.627874148071,-1.8020655228023195,2.22,19.245298385620117,2,2,Flat BALs
4031,55604,578,141710.28+001800.6,214.29283541838493,0.3001878989658357,2.376,20.287248611450195,2,2,Flat BALs
4034,55635,538,140442.99+001554.3,211.17912801633634,0.26508616316271755,2.427,20.365375518798828,2,2,Flat BALs
4784,55677,270,135805.89+040112.5,209.52456664457102,4.020162924916135,2.295,20.48245620727539,2,2,Flat BALs
5458,56011,848,142026.35+131408.4,215.10979959673568,13.235685676789375,2.381,20.65465545654297,2,2,Flat BALs
5464,56035,986,143508.14+173423.8,218.78393497869718,17.573278900774692,1.965,20.62466049194336,2,2,Flat BALs
5467,55973,906,143829.67+095555.0,219.62364113985518,9.9319688272967,2.27,20.233985900878906,2,2,Flat BALs
5869,56064,880,135428.80+221447.4,208.62002202007136,22.246501952816292,2.27,19.982500076293945,2,2,Flat BALs
5870,56065,342,140009.03+200906.0,210.0376536502755,20.151689226747287,2.279,20.639610290527344,2,2,Flat BALs
8538,57549,790,165900.91+475730.4,254.75380033856146,47.95844735191761,2.17,20.609416961669922,2,2,Flat BALs
6010,56097,692,141259.67+263859.6,213.24865993576805,26.649894034937482,2.2,20.363534927368164,2,2,Flat BALs
6740,56401,313,134415.17+513619.9,206.06321723632104,51.60553025415407,2.354,20.101497650146484,2,2,Flat BALs
6740,56401,714,134338.08+524226.4,205.9086786224253,52.70735117686403,2.374,20.154647827148438,2,2,Flat BALs
6809,56454,443,134641.91+585152.9,206.6746535343355,58.8647016829097,1.894,19.975460052490234,2,2,Flat BALs
7123,56726,424,140440.85+632705.9,211.17022229357798,63.45164379790573,2.296,19.851306915283203,2,2,Flat BALs
7432,57107,843,135650.07+490610.5,209.20865224281653,49.10292688040651,1.95,20.34097671508789,2,2,Flat BALs
8500,57432,644,141058.28+460256.8,212.7428496934922,46.04912847847543,2.464817523956299,20.00565528869629,2,2,Flat BALs
8539,58021,432,164421.59+455647.9,251.08996527906766,45.94665653135684,2.167146921157837,20.88783836364746,2,2,Flat BALs
5187,56074,485,164618.10+382413.4,251.5754277981615,38.40372736533398,2.355,19.84732437133789,2,2,Flat BALs
4014,55630,726,151407.32+000451.5,228.53052968074152,0.08099169449772076,2.245,21.042991638183594,2,2,Flat BALs
4018,55622,118,145212.02+014330.8,223.0500962548702,1.7252247460529369,2.237,20.173004150390625,2,2,Flat BALs
6019,56074,138,150847.61+242151.5,227.19841558629503,24.36431104694333,2.385,19.489635467529297,2,2,Flat BALs
6712,56421,34,151014.56+540431.9,227.56068788854003,54.075537836006234,1.95,20.63878631591797,2,2,Flat BALs
6728,56426,270,152517.98+483001.3,231.3249491936808,48.50036508423263,1.918,19.625160217285156,2,2,Flat BALs
6732,56370,114,145140.91+480545.5,222.92046032097588,48.09598036880318,1.98,20.483707427978516,2,2,Flat BALs
8374,57783,702,123232.67+445832.2,188.13616183211843,44.97561538546421,2.455,19.874544143676758,2,2,Flat BALs
8376,57786,635,125613.43+442856.7,194.05598454700254,44.48241856390866,1.9384973049163818,20.55335235595703,2,2,Flat BALs
8408,57874,703,145245.34+552808.7,223.18895702558558,55.46909511517241,2.202,20.016870498657227,2,2,Flat BALs
8436,57895,460,141329.33+471557.0,213.37224605164482,47.26583962467115,2.1180038452148438,21.254701614379883,2,2,Flat BALs
8519,58198,583,150910.05+454157.1,227.2918952692641,45.699205819761076,2.3498573303222656,20.588729858398438,2,2,Flat BALs
8833,57779,934,094601.56+392116.9,146.50653252040905,39.35471317380493,1.9718607664108276,20.593351364135742,2,2,Flat BALs
7033,56565,240,235451.94-045153.2,358.71644982378854,-4.864788734147303,2.303,19.80216407775879,2,2,Flat BALs
9179,57682,722,235556.69+014747.7,358.9862361659807,1.7965902300008125,2.254,20.56560707092285,2,2,Flat BALs
8741,57390,850,235731.47+041306.5,359.3811410666519,4.21848535054088,2.4638113975524902,19.9091854095459,2,2,Flat BALs
7145,56567,262,235959.98+344449.6,359.9999541295649,34.74713329144633,2.375,20.567123413085938,2,2,Flat BALs
4207,55475,172,230106.33-004502.5,345.2763782415285,-0.750697670755383,1.978,20.517520904541016,2,2,Flat BALs
4953,55749,53,163231.59+294929.7,248.13166313662828,29.82493368735333,1.902,18.408157348632812,2,2,Flat BALs
5007,55710,518,161436.03+290118.1,243.65012980735503,29.021712650749958,2.185,19.701547622680664,2,2,Flat BALs
5188,55803,528,162951.24+341449.8,247.46353868977215,34.24719091212594,2.233,20.340591430664062,2,2,Flat BALs
5212,56016,614,161952.66+081803.0,244.96943024336463,8.300840275394169,2.461,20.53611183166504,2,2,Flat BALs
6034,56103,160,161238.20+441121.7,243.15919309438635,44.18938039349004,2.17,19.992149353027344,2,2,Flat BALs
6122,56246,230,231005.85+200252.1,347.5244138551456,20.04782258640778,2.034,20.67649269104004,2,2,Flat BALs
6168,56187,658,230945.13+074429.8,347.4380719737744,7.7416329830071176,2.268,20.660337448120117,2,2,Flat BALs
6323,56189,652,160519.70+470055.9,241.3321081441033,47.01555496262814,2.208,20.858312606811523,2,2,Flat BALs
6507,56478,79,225841.53+303632.8,344.6730486285647,30.60912123584018,2.35,20.104570388793945,2,2,Flat BALs
6709,56429,653,155259.32+551033.9,238.24716704549343,55.176089549921976,2.433,20.17108726501465,2,2,Flat BALs
7705,57332,134,231018.08+253429.2,347.5753471678422,25.574795664022442,2.334,19.61261558532715,2,2,Flat BALs
7769,58420,49,230717.60+283325.1,346.8233356159791,28.556974643386045,2.375462532043457,19.29447364807129,2,2,Flat BALs
8543,57542,344,162143.47+472213.3,245.43115297383414,47.37037665288141,1.9679003953933716,20.77972984313965,2,2,Flat BALs
6147,56239,258,231627.17+120212.2,349.1132166577796,12.036726618280612,2.276,20.514314651489258,2,2,Flat BALs
6515,56536,772,234605.14+282046.4,356.52144347044674,28.34623047909538,2.34,20.59449005126953,2,2,Flat BALs
7669,57329,807,232603.09+243501.8,351.51287769728486,24.583854833563564,2.411400079727173,20.871585845947266,2,2,Flat BALs
4973,56042,852,154946.80+372301.6,237.44502176783584,37.383790272190126,2.179,19.725292205810547,2,2,Flat BALs
5206,56033,61,154129.30+095045.9,235.37209494552246,9.846099894894897,2.438,19.63981819152832,2,2,Flat BALs
5211,56002,118,154350.56+081848.0,235.96067783517321,8.313350803712238,2.377,19.53877830505371,2,2,Flat BALs
6708,56452,730,153955.90+551814.3,234.98292043611218,55.30399113513382,2.445,20.589014053344727,2,2,Flat BALs
8512,57903,278,154232.19+421814.5,235.6341587917226,42.3040294499159,1.9092150926589966,20.945613861083984,2,2,Flat BALs
9174,58070,338,231311.70+013109.4,348.2987673362533,1.5192804446029589,1.8896212577819824,20.473499298095703,2,2,Flat BALs
1086,52525,446,003526.08+010652.0,8.858704,1.114459,1.949727,19.95025062561035,2,2,Flat BALs
2864,54467,418,011341.92-085902.0,18.424687,-8.983916,1.885,20.080957412719727,2,2,Flat BALs
